internalTaxonId,scientificName,name,language,main
14955,Nyctimene cyclotis,Round-eared Tube-nosed Fruit Bat,English,false
14955,Nyctimene cyclotis,Round-eared Tube-nosed Bat,English,true
14956,Nyctimene draconilla,Dragon Tube-nosed Bat,English,false
14956,Nyctimene draconilla,Dragon Tube-nosed Fruit Bat,English,false
14956,Nyctimene draconilla,Lesser Tube-nosed Bat,English,true
15005,Nyctophilus heran,Sunda Long-eared Bat,English,false
15005,Nyctophilus heran,Sundan Long-eared Bat,English,true
136219,Myotis bucharensis,Bokhara Whiskered Bat,English,true
11135,Laephotis angolensis,Angolan Long-eared Bat,English,false
136220,Rhogeessa hussoni,Husson's Yellow Bat,English,false
14934,Nycteris major,Ja Slit-faced Bat,English,false
14934,Nycteris major,Dja Slit-faced Bat,English,true
136411,Myotis rufopictus,Orange-fingered Myotis,English,true
4319,Chaerephon russatus,Russet Free-tailed Bat,English,false
4319,Chaerephon russatus,Rostfarbene Bulldoggfledermaus,German,false
4319,Chaerephon russatus,Tadaride rousse,French,false
4319,Chaerephon russatus,Russet Wrinkle-lipped Bat,English,true
4311,Chaerephon gallagheri,Gallagher's Free-tailed Bat,English,false
4311,Chaerephon gallagheri,Zaïre Gland-tailed Bat,English,false
4311,Chaerephon gallagheri,Gallagher-Bulldoggfledermaus,German,false
4311,Chaerephon gallagheri,Molosse du Zaïre,French,false
4311,Chaerephon gallagheri,Tadaride de Gallagher,French,false
4311,Chaerephon gallagheri,Gallagher's Wrinkle-lipped Bat,English,true
20064,Scotophilus borbonicus,Lesser Yellow Bat,English,true
20054,Scotoecus albofuscus,Thomas' House Bat,English,false
20054,Scotoecus albofuscus,Thomas's Lesser House Bat,English,false
20054,Scotoecus albofuscus,Light-winged Lesser House Bat,English,true
8246,Eumops maurus,Guianan Bonneted Bat,English,false
20033,Scleronycteris ega,Ega Long-tongued Bat,English,true
81633135,Miniopterus petersoni,Peterson's Long-fingered Bat,English,true
136790,Peropteryx trinitatis,Trinidad Dog-like Bat,English,false
136716,Tadarida insignis,Oriental Free-tailed Bat,English,false
136716,Tadarida insignis,Kuan'Er Quanwenfu,Chinese,false
136716,Tadarida insignis,East Asian Free-tailed Bat,English,true
136675,Scotophilus tandrefana,Western Yellow Bat,English,true
136841,Pteropus intermedius,Andersen's Flying Fox,English,true
136827,Miniopterus shortridgei,Shortridge's Long-fingered Bat,English,true
44934,Scotophilus nucella,Robbins's Yellow Bat,English,false
44934,Scotophilus nucella,Robbins's House Bat,English,true
44930,Plecotus balensis,Ethiopian Big-eared Bat,English,false
14102,Myopterus daubentonii,Daubenton's Free-tailed Bat,English,true
44921,Neoromicia helios,Helios Pipistrelle Bat,English,false
44921,Neoromicia helios,Heller's Pipistrelle,English,false
44921,Neoromicia helios,Pipistrelle soleil,French,false
44921,Neoromicia helios,Samburu Pipistrelle Bat,English,true
44922,Neoromicia melckorum,Melck's House Bat,English,false
44922,Neoromicia melckorum,Melck's Serotine Bat,English,false
44922,Neoromicia melckorum,Pipistrelle des Melcks,French,false
44922,Neoromicia melckorum,Sérotine de Melck,French,false
44922,Neoromicia melckorum,Melck's Pipistrelle Bat,English,true
44919,Neoromicia flavescens,Yellow Serotine,English,false
44919,Neoromicia flavescens,Pipistrelle jaune,French,false
44919,Neoromicia flavescens,Sérotine jaune,French,false
44919,Neoromicia flavescens,Yellow Pipistrelle Bat,English,true
14169,Myotis insularum,Insular Myotis,English,true
14175,Myotis longipes,Kashmir Cave Bat,English,true
14165,Myotis hermani,Herman's Myotis,English,true
14154,Myotis cobanensis,Guatemalan Myotis,English,false
22841,Vampyressa pusilla,Little Yellow-eared Bat,English,false
22841,Vampyressa pusilla,Southern Little Yellow-eared Bat,English,false
14146,Myotis australis,Ustrailian Myotis,English,false
14146,Myotis australis,Australian Myotis,English,true
40037,Rhinolophus convexus,Convex Horseshoe Bat,English,true
14198,Myotis schaubi,Schaub's Myotis,English,false
14198,Myotis schaubi,Arakskaya Nochnitsa,Russian,false
14198,Myotis schaubi,Zakavkazskaya Nochnitsa,Russian,false
40022,Nycteris madagascariensis,Madagascar Slit-faced Bat,English,true
14204,Myotis simus,Velvety Myotis,English,false
85567622,Myotis montivagus,Burmese Whiskered Bat,English,false
85567622,Myotis montivagus,Large Brown Myotis,English,false
85567622,Myotis montivagus,Burmese Whiskered Myotis,English,true
14182,Myotis morrisi,Morris's Bat,English,false
14186,Myotis oreias,Singapore Whiskered Bat,English,false
14186,Myotis oreias,Singaporese Whiskered Myotis,English,true
44783,Rhinolophus maendeleo,Manedeleo Hufeisennase,German,false
44783,Rhinolophus maendeleo,Rhinolophe de Maendeleo,French,false
44783,Rhinolophus maendeleo,Rhinolophe de Tanga,French,false
44783,Rhinolophus maendeleo,Tanzania-Hufeisennase,German,false
44783,Rhinolophus maendeleo,Vrápenec Tanganjický,Czech,false
44783,Rhinolophus maendeleo,Maendeleo Horseshoe Bat,English,true
44792,Glauconycteris curryae,Curry's Bat,English,false
44785,Rhinolophus sakejiensis,Sakeji Horseshoe Bat,English,false
44797,Glauconycteris machadoi,Machado's Butterfly Bat,English,false
44794,Glauconycteris gleni,Glen's Wattled Bat,English,false
44793,Glauconycteris egeria,Bibundi Bat,English,false
44796,Glauconycteris kenyacola,Kenyan Wattled Bat,English,true
44795,Glauconycteris humeralis,Allen's Spotted Bat,English,false
29420,Myotis csorbai,Csorba’s Mouse-eared Bat,English,false
29420,Myotis csorbai,Csorba’s Mouse-eared Myotis,English,true
44854,Hypsugo eisentrauti,Eisentraut's Pipistrelle,English,false
44855,Hypsugo musciculus,Mouselike Pipistrelle,English,false
44859,Miniopterus africanus,African Long-fingered Bat,English,true
44864,Myotis punicus,Felten's Myotis,English,false
44864,Myotis punicus,Maghrebian Myotis,English,false
44864,Myotis punicus,Maghrebian Myotis,English,false
44864,Myotis punicus,Murciélago ratonero del Maghreb,Spanish; Castilian,false
44864,Myotis punicus,Murin du Maghreb,French,false
44864,Myotis punicus,Maghreb Mouse-eared Bat,English,true
44863,Myotis anjouanensis,Anjouan Myotis,English,false
44695,Nycteris parisii,Parissi's Slit-faced Bat,English,false
44695,Nycteris parisii,Parisi's Slit-faced Bat,English,true
44696,Nycteris vinsoni,Vinson's Slit-faced Bat,English,false
9977,Hesperoptenus gaskelli,Gaskell's False Serotine,English,true
9976,Hesperoptenus doriae,Kelawar Petang Palsu Sederhana,Malay,false
9976,Hesperoptenus doriae,False Serotine Bat,English,true
13850,Mops trevori,Trevor's Bat,English,false
13850,Mops trevori,Trevor's Free-tailed Bat,English,false
13850,Mops trevori,Tadaride d'Allen,French,false
13850,Mops trevori,Tadaride de Trevor,French,false
13850,Mops trevori,Trevor's Mops Bat,English,true
13847,Mops sarasinorum,Sulawesi Free-tailed Bat,English,false
13847,Mops sarasinorum,Sulawesian Free-tailed Bat,English,true
13844,Mops niangarae,Niangara Free-tailed Bat,English,false
13844,Mops niangarae,Niangaran Mops Bat,English,false
13844,Mops niangarae,Tadaride du Niangara,French,false
13844,Mops niangarae,Niangara Mops Bat,English,true
18733,Pteropus lombocensis,Zorro Volador De Lombok,Spanish; Castilian,false
18733,Pteropus lombocensis,Lombok Flying Fox,English,true
13881,Mormopterus doriae,Sumatran Mastiff Bat,English,true
18760,Pteropus speciosus,Zorro Volador De La Isla Malawi,Spanish; Castilian,false
18760,Pteropus speciosus,Philippine Gray Flying Fox,English,true
18773,Pteropus loochoensis,Okinawa-Oo-Koumori,Japanese,false
18773,Pteropus loochoensis,Okinawa Flying-fox,English,true
10139,Hipposideros inexpectatus,Crested Roundleaf Bat,English,false
10139,Hipposideros inexpectatus,Crested Leaf-nosed Bat,English,true
13941,Harpiola grisea,Peter's Tube-nosed Bat,English,true
10117,Hipposideros camerunensis,Greater Roundleaf Bat,English,true
13940,Murina fusca,Anse Guanbifu,Chinese,false
13940,Murina fusca,Dusky Tube-nosed Bat,English,true
10114,Hipposideros breviceps,Short-headed Roundleaf Bat,English,false
10114,Hipposideros breviceps,Short-headed Leaf-nosed Bat,English,true
13937,Murina aurata,Little Tube-nosed Bat,English,false
13937,Murina aurata,Tibetan Tube-nosed Bat,English,false
13937,Murina aurata,Jin Guanbifu,Chinese,false
84560827,Murina tubinaris,Scully's Tube-nosed Bat,English,true
10124,Hipposideros crumeniferus,Timor Roundleaf Bat,English,false
10124,Hipposideros crumeniferus,Timor Leaf-nosed Bat,English,true
10121,Hipposideros coronatus,Large Mindanao Roundleaf Bat,English,false
10121,Hipposideros coronatus,Large Mindanao Leaf-nosed Bat,English,true
10200,Histiotus alienus,Strange Big-eared Brown Bat,English,false
10203,Histiotus velatus,Tropical Big-eared Brown Bat,English,false
10146,Hipposideros macrobullatus,Big-eared Roundleaf Bat,English,false
10146,Hipposideros macrobullatus,Big-eared Leaf-nosed Bat,English,true
10152,Hipposideros nequam,Malayan Roundleaf Bat,English,false
10152,Hipposideros nequam,Malayan Leaf-nosed Bat,English,true
13568,Miniopterus minor,Least Long-fingered Bat,English,false
9247,Glischropus javanus,Javan Thick-thumbed Bat,English,true
13641,Molossops neglectus,Rufous Dog-faced Bat,English,false
13637,Cynomops abrasus,Cinnamon Dog-faced Bat,English,false
21453,Taphozous achates,Indonesian Tomb Bat,English,true
21455,Taphozous hamiltoni,Hamilton's Tomb Bat,English,true
15647,Otomops johnstonei,Johnstone's Giant Mastiff Bat,English,true
15645,Otomops formosus,Javan Mastiff Bat,English,false
15645,Otomops formosus,Java Giant Mastiff Bat,English,true
15646,Otomops wroughtoni,Wroughton's Giant Mastiff Bat,English,false
15646,Otomops wroughtoni,Wroughton's Free-tailed Bat,English,true
7914,Eptesicus bobrinskoi,Bobrinski's Serotine,English,false
7914,Eptesicus bobrinskoi,Kozhanok Bobrinskogo,Russian,false
7933,Eptesicus kobayashii,Kobayashi's Serotine,English,false
7921,Eptesicus dimissus,Surat Serotine,English,true
7942,Eptesicus tatei,Sombre Bat,English,false
11351,Lasiurus egregius,Big Red Bat,English,false
7937,Eptesicus platyops,Lagos Serotine,English,false
11348,Lasiurus castaneus,Tacarcuna Bat,English,false
11348,Lasiurus castaneus,Tacarcunan Bat,English,false
21318,Tadarida ventralis,African Giant Free-tailed Bat,English,true
7902,Epomophorus grandis,Lesser Angolan Epauletted Fruit Bat,English,true
13382,Neonycteris pusilla,Least Big-eared Bat,English,true
17358,Pipistrellus permixtus,Dar-es-salaam Pipistrelle,English,false
17359,Falsistrellus petersi,North Wallacean Pipistrelle,English,false
17359,Falsistrellus petersi,Peters's Pipistrelle,English,true
13401,Micropteropus intermedius,Hayman's Dwarf Epauletted Fruit Bat,English,false
13401,Micropteropus intermedius,Hayman's Epauletted Fruit Bat,English,false
13401,Micropteropus intermedius,Hayman's Lesser Epauletted Fruit Bat,English,true
17350,Pipistrellus minahassae,Nighi Minahasa,Indonesian,false
17350,Pipistrellus minahassae,Minahassa Pipistrelle,English,true
17349,Hypsugo macrotis,Big-eared Pipistrelle,English,true
17351,Falsistrellus mordax,Pungent Pipistrelle,English,true
17346,Hypsugo kitcheneri,Red-brown Pipistrelle,English,true
44195,Hypsugo vordermanni,White-winged Pipistrelle,English,false
44195,Hypsugo vordermanni,Vordermann's Pipistrelle,English,true
17345,Hypsugo joffrei,Joffre's Pipistrelle,English,true
17347,Hypsugo lophurus,Burma Pipistrelle,English,false
17347,Hypsugo lophurus,Burmese Pipistrelle,English,true
17343,Pipistrellus inexspectatus,Aellen's Pipistrelle,English,false
13375,Glyphonycteris behnii,Behn's Bat,English,false
13375,Glyphonycteris behnii,Behn's Big-eared Bat,English,true
17328,Hypsugo arabicus,Arabian Pipistrelle,English,true
17327,Hypsugo anthonyi,Anthony's Pipistrelle,English,true
17323,Pipistrellus aero,Mount Gargues Pipistrelle,English,false
17323,Pipistrellus aero,Mt. Gargues Pipistrelle,English,false
44704,Muntiacus truongsonensis,Annam Black Muntjac,English,false
44704,Muntiacus truongsonensis,Annamite Dark Muntjac,English,false
44704,Muntiacus truongsonensis,Pygmy Muntjac,English,false
44704,Muntiacus truongsonensis,Truongson Muntjac,English,false
44704,Muntiacus truongsonensis,Truong Son Muntjac,English,false
44704,Muntiacus truongsonensis,Muntjac de Truong Son,French,false
44704,Muntiacus truongsonensis,Sam Soi Cacoong,Vietnamese,false
44704,Muntiacus truongsonensis,Annamite Muntjac,English,true
29619,Mazama americana,Corzuela Colorado,Spanish; Castilian,false
29619,Mazama americana,Corzuela Roja,Spanish; Castilian,false
29619,Mazama americana,Veado-mateiro,Portuguese,false
29619,Mazama americana,Red Brocket,English,true
136479,Muntiacus putaoensis,Leaf Deer,English,false
136479,Muntiacus putaoensis,Ling-pun,Undetermined,false
136479,Muntiacus putaoensis,Phet-gyi,Undetermined,false
136479,Muntiacus putaoensis,Leaf Muntjac,English,true
13927,Muntiacus feae,Fea's Muntjac,English,true
13928,Muntiacus rooseveltorum,Roosevelts' Barking Deer,English,false
13928,Muntiacus rooseveltorum,Roosevelts' Muntjac,English,true
13926,Muntiacus gongshanensis,Gongshan Muntjac,English,true
18847,Pudu mephistophiles,Ciervo Enamo,Spanish; Castilian,false
18847,Pudu mephistophiles,Poudou Du Nord,French,false
18847,Pudu mephistophiles,Pudu Du Nord,French,false
18847,Pudu mephistophiles,Pudu Norteño,Spanish; Castilian,false
18847,Pudu mephistophiles,Sachacabra,Spanish; Castilian,false
18847,Pudu mephistophiles,Venadito De Los Páramos,Spanish; Castilian,false
18847,Pudu mephistophiles,Venado Conejo,Spanish; Castilian,false
18847,Pudu mephistophiles,Northern Pudu,English,true
136290,Mazama temama,Temazate,Spanish; Castilian,false
136290,Mazama temama,Veado-mateiro,Portuguese,false
136290,Mazama temama,Venado Cabrito,Spanish; Castilian,false
136290,Mazama temama,Venado De Montaña,Spanish; Castilian,false
136290,Mazama temama,Venado Temazate,Spanish; Castilian,false
136290,Mazama temama,Central American Red Brocket,English,true
136293,Muntiacus puhoatensis,Puhoat Muntjac,English,true
136831,Muntiacus montanus,Sumatran Mountain Muntjac,English,true
136626,Thylamys venustus,Comadrejita Yungueña,Spanish; Castilian,false
136626,Thylamys venustus,Buff-bellied Fat-tailed Mouse Opossum,English,true
12816,Marmosa tyleriana,Opossum-souris des tépuis,French,false
12816,Marmosa tyleriana,Tyler's Mouse Opossum,English,true
40507,Marmosa rubra,Opossum-souris roux,French,false
40507,Marmosa rubra,Red Mouse Opossum,English,true
12812,Marmosa andersoni,Anderson's Mouse Opossum,English,false
12812,Marmosa andersoni,Opossum-souris d´Anderson,French,false
199832,Philander olrogi,Olrog`s Four-eyed Opossum,English,true
136803,Marmosops creightoni,Creighton's Slender Opossum,English,true
12817,Marmosops cracens,Opossum-souris menu,French,false
12817,Marmosops cracens,Slim-faced Slender Mouse Opossum,English,true
12819,Marmosops fuscatus,Opossum-souris sombre,French,false
12819,Marmosops fuscatus,Gray-bellied Slender Mouse Opossum,English,true
136658,Cuscomys oblativa,Machu Picchu Arboreal Chinchilla Rat,English,true
136466,Cuscomys ashaninka,Ashaninika Arboreal Chinchilla Rat,English,true
136546,Abrocoma vaccarum,Mendoza-Chinchillaratte,German,false
136546,Abrocoma vaccarum,Mendozan Chinchilla Rat,English,true
136367,Abrocoma famatina,Famatina-Chinchillaratte,German,false
136367,Abrocoma famatina,Famatina Chinchilla Rat,English,true
136334,Abrocoma budini,Budin-Chinchillaratte,German,false
136334,Abrocoma budini,Budin’s Chinchilla Rat,English,true
136302,Abrocoma uspallata,Uspallata-Chinchillaratte,German,false
136302,Abrocoma uspallata,Uspallata Chinchilla Rat,English,true
5754,Fukomys foxi,Nigerian Mole Rat,English,true
86226097,Galea musteloides,Common Yellow-toothed Cavy,English,true
136277,Hydrochoerus isthmius,Lesser Capybara,English,true
5800,Ctenomys brasiliensis,Brazilian Tuco-tuco,English,false
5801,Ctenomys colburni,Colburn's Tuco-tuco,English,true
5803,Ctenomys dorsalis,Chacoan Tuco-tuco,English,true
5806,Ctenomys fulvus,Tawny Tuco-tuco,English,false
5808,Ctenomys knighti,Catamarca Tuco-tuco,English,false
5815,Ctenomys minutus,Tiny Tuco-tuco,English,true
5822,Ctenomys pontifex,San Luis Tuco-tuco,English,true
5824,Ctenomys saltarius,Salta Tuco-tuco,English,true
5825,Ctenomys sericeus,Silky Tuco-tuco,English,false
5831,Ctenomys tucumanus,Tucuman Tuco-tuco,English,false
5832,Ctenomys validus,Strong Tuco-tuco,English,false
5830,Ctenomys tuconax,Robust Tuco-tuco,English,false
136758,Ctenomys viperinus,Vipos Tuco-tuco,Spanish; Castilian,false
136681,Ctenomys yolandae,Yolanda's Tuco-tuco,English,true
6283,Dasyprocta kalinowskii,Kalinowski Agouti,English,false
6278,Dasyprocta azarae,Azara's Agouti,English,false
19866,Salpingotulus michaelis,Baluchistan Pygmy Jerboa,English,false
19866,Salpingotulus michaelis,Dwarf Three-toed Jerboa,English,false
850,Allactaga tetradactyla,Vierzehen-Pferdespringmaus,German,false
850,Allactaga tetradactyla,Four-toed Jerboa,English,true
855,Allactaga firouzi,Iranische Pferdespringmaus,German,false
855,Allactaga firouzi,Iranian Jerboa,English,true
3858,Cardiocranius paradoxus,Fünfzehen-Zwergspringmaus,German,false
3858,Cardiocranius paradoxus,Karlikovyi Pyatipalyi Tushkanchik,Russian,false
3858,Cardiocranius paradoxus,Tarvuu Atigdaahai,Mongolian,false
3858,Cardiocranius paradoxus,Five-toed Pygmy Jerboa,English,true
20191,Sicista pseudonapaea,Gray Birch Mouse,English,false
20191,Sicista pseudonapaea,Myshovka Seraya,Russian,false
20191,Sicista pseudonapaea,Grey Birch Mouse,English,true
20187,Sicista caudata,Long-tailed Birch Mouse,English,true
6662,Diplomys caniceps,Arboreal Soft-furred Spiny Rat,English,false
