internalTaxonId,scientificName,name,genusName,speciesName,speciesAuthor,infraType,infrarankAuthor
62080143,Polyspora sarawakensis,Gordonia sarawakensis H.Keng,Gordonia,sarawakensis,H.Keng,,
31623,Polyspora hirtella,Gordonia hirtella Ridl.,Gordonia,hirtella,Ridl.,,
62082059,Polyspora vulcanica,Laplacea vulcanica Korth.,Laplacea,vulcanica,Korth.,,
62082059,Polyspora vulcanica,Gordonia densifolia Ridl.,Gordonia,densifolia,Ridl.,,
62082059,Polyspora vulcanica,Gordonia vulcanica (Korth.) H.Keng,Gordonia,vulcanica,(Korth.) H.Keng,,
62082254,Pyrenaria jonquieriana,Tutcheria multisepala Merrill & Chun,Tutcheria,multisepala,Merrill & Chun,,
62082263,Pyrenaria khasiana,Pyrenaria tibetana Hung T.Chang,Pyrenaria,tibetana,Hung T.Chang,,
62082853,Pyrenaria wuana,Tutcheria wuana Hung T.Chang,Tutcheria,wuana,Hung T.Chang,,
62083642,Pyrenaria mindanaensis,Tutcheria merrilliana Hung. T.Chang & S.X.Ren,Tutcheria,merrilliana,Hung. T.Chang & S.X.Ren,,
62085559,Stewartia calcicola,Hartia yunannensis Hu,Hartia,yunannensis,Hu,,
62085701,Stewartia crassifolia,Hartia crassifolia S.Z.Yan,Hartia,crassifolia,S.Z.Yan,,
62085731,Stewartia densivillosa,Hartia densivillosa Hu ex Hung T.Chang & C.X.Ye,Hartia,densivillosa,Hu ex Hung T.Chang & C.X.Ye,,
62086217,Stewartia medogensis,Hartia brevicalyx Hung T.Chang,Hartia,brevicalyx,Hung T.Chang,,
62086233,Stewartia micrantha,Hartia micrantha Chun,Hartia,micrantha,Chun,,
62086233,Stewartia micrantha,Hartia nitida H.L.Li,Hartia,nitida,H.L.Li,,
62086348,Stewartia obovata,Hartia obovata Chun & Hung T.Chang,Hartia,obovata,Chun & Hung T.Chang,,
62086415,Stewartia rostrata,Stewartia sinensis Rehder & E.H.Wilson  var. rostrata (Spongberg) Hung T.Chang,Stewartia,sinensis,Rehder & E.H.Wilson ,variety,(Spongberg) Hung T.Chang
62086763,Stewartia sichuanensis,Hartia sichuanensis S.Z.Yan,Hartia,sichuanensis,S.Z.Yan,,
62086835,Stewartia tonkinensis,Hartia tonkinensis Merr.,Hartia,tonkinensis,Merr.,,
62148796,Muschampia leuzeae,"Syrichtus leuzeae Oberthür, 1881",Syrichtus,leuzeae,"Oberthür, 1881",,
62148603,Muschampia mohammed,"Syrichtus mohammed Oberthür, 1887",Syrichtus,mohammed,"Oberthür, 1887",,
62148612,Apharitis zohra,"Cigaritis zohra Donzel, 1847",Cigaritis,zohra,"Donzel, 1847",,
62148564,Plebejus martini,"Lycaena martini Allard, 1868",Lycaena,martini,"Allard, 1868",,
62148643,Polyommatus actis,"Lycaena actis Herrich-Schäffer, 1851",Lycaena,actis,"Herrich-Schäffer, 1851",,
62148544,Polyommatus ellisoni,"Lycaena ellisoni Pfeiffer, 1931",Lycaena,ellisoni,"Pfeiffer, 1931",,
62148771,Polyommatus schuriani,"Agrodiaetus schuriani Rose, 1978",Agrodiaetus,schuriani,"Rose, 1978",,
62148579,Polyommatus sertavulensis,"Agrodiaetus  firdussii ssp. sertavulensis Koçak, 1979",Agrodiaetus ,firdussii,,subspecies,"Koçak, 1979"
62148668,Polyommatus syriacus,"Agriades coridon ssp. syriaca Tutt, 1910",Agriades,coridon,,subspecies,"Tutt, 1910"
62148665,Polyommatus wagneri,"Agrodiaetus wagneri Forster, 1956",Agrodiaetus,wagneri,"Forster, 1956",,
62148763,Berberia lambessanus,"Satyrus lambessanus Staudinger, 1901",Satyrus,lambessanus,"Staudinger, 1901",,
62148698,Euphydryas orientalis,"Melitaea orientalis Herrich-Schäffer, 1845",Melitaea,orientalis,"Herrich-Schäffer, 1845",,
62148721,Hipparchia ellena,"Satyrus ellena Oberthür, 1894",Satyrus,ellena,"Oberthür, 1894",,
62148620,Pyronia janiroides,"Epinephele janiroides Herrich-Schäffer, 1851",Epinephele,janiroides,"Herrich-Schäffer, 1851",,
190256,Eustomias tetranema,"Parastomias tetranema (Zugmayer, 1913)",Parastomias,tetranema,"(Zugmayer, 1913)",,
62452608,Conchotopoda leptocerca,"Horatosphaga leptocerca Stål, 1876",Horatosphaga,leptocerca,"Stål, 1876",,
189662,Galba alberta,"Fossaria alberta Baker, 1919",Fossaria,alberta,"Baker, 1919",,
56852135,Monocentris japonica,"Monocentris carinata Bloch & Schneider, 1801",Monocentris,carinata,"Bloch & Schneider, 1801",,
56852135,Monocentris japonica,"Gasterosteus japonicus Houttuyn, 1782",Gasterosteus,japonicus,"Houttuyn, 1782",,
56852135,Monocentris japonica,"Sciaena cataphracta Thunberg,1790",Sciaena,cataphracta,"Thunberg,1790",,
19198684,Andrena hystrix,"Andrena  hystrix ssp. rufilata Warncke, 1975",Andrena ,hystrix ssp. rufilata,"Warncke, 1975",,
19198684,Andrena hystrix,"Andrena   opaciventris  Friese, 1921",Andrena  ,opaciventris ,"Friese, 1921 ",,
19198684,Andrena hystrix,"Andrena  hystrix var. lateritia  Benoist, 1961",Andrena ,hystrix var. lateritia ,"Benoist, 1961 ",,
62086820,Stewartia sinii,Hartia sinii Y.C.Wu,Hartia,sinii,Y.C.Wu,,
62085797,Stewartia laotica,Hartia gracilis (S.Z.Yan) Hung T.Chang & C.X.Ye,Hartia,gracilis,(S.Z.Yan) Hung T.Chang & C.X.Ye,,
62085797,Stewartia laotica,Hartia laotica Gagnep.,Hartia,laotica,Gagnep.,,
58321,Ingerana reticulata,"Platymantis  reticulatus Zhao & Li, 1984",Platymantis ,reticulatus,"Zhao & Li, 1984",,
58721,Odorrana sinica,"Rana sinica Ahl, 1925",Rana,sinica,"Ahl, 1925",,
57654,Megophrys shuichengensis,"Xenophrys shuichengensis (Tian, Gu & Sun, 2000)",Xenophrys,shuichengensis,"(Tian, Gu & Sun, 2000)",,
57656,Megophrys wawuensis,"Xenophrys wawuensis (Fei, Jiang & Zheng, 2001)",Xenophrys,wawuensis,"(Fei, Jiang & Zheng, 2001)",,
58641,Odorrana leporipes,"Rana leporipes Werner, 1930",Rana,leporipes,"Werner, 1930",,
57608,Scutiger brevipes,"Aelurophryne brevipes Liu, 1950",Aelurophryne,brevipes,"Liu, 1950",,
57603,Oreolalax weigoldi,"Megalophrys weigoldi Vogt, 1924",Megalophrys,weigoldi,"Vogt, 1924",,
59025,Rhacophorus tuberculatus,"Polypedates tuberculatus Anderson, 1871",Polypedates,tuberculatus,"Anderson, 1871",,
153630916,Gracixalus jinxiuensis,"Philautus jinxiuensis Hu in Hu, Fei & Ye, 1978",Philautus,jinxiuensis,"Hu in Hu, Fei & Ye, 1978",,
58871,Gracixalus medogensis,"Philautus medogensis Ye & Hu, 1984",Philautus,medogensis,"Ye & Hu, 1984",,
222529945,Nanorana arnoldi,"Rana arnoldi Dubois, 1975",Rana,arnoldi,"Dubois, 1975",,
222529945,Nanorana arnoldi,"Paa arnoldi (Dubois, 1975)",Paa,arnoldi,"(Dubois, 1975)",,
58422,Nanorana conaensis,Rana conaensis Fei & Huang,Rana,conaensis,Fei & Huang,,
58422,Nanorana conaensis,"Paa conaensis (Fei & Huang, 1981)",Paa,conaensis,"(Fei & Huang, 1981)",,
58425,Nanorana feae,"Paa feae (Boulenger, 1887)",Paa,feae,"(Boulenger, 1887)",,
58425,Nanorana feae,"Rana feae Boulenger, 1887",Rana,feae,"Boulenger, 1887",,
57839,Micryletta menglienica,"Kalophrynus menglienicus Yang &amp; Su, 1980",Kalophrynus,menglienicus,"Yang &amp; Su, 1980",,
172114,Malus florentina,Malus crataegifolia (Savi) Koehne,Malus,crataegifolia,(Savi) Koehne,,
172114,Malus florentina,Pyrus crataegifolia Savi,Pyrus,crataegifolia,Savi,,
172114,Malus florentina,Crataegus florentina (Zuccagni) C.K.Schneid.,Crataegus,florentina,(Zuccagni) C.K.Schneid.,,
172114,Malus florentina,×Malosorbus florentina (Zuccagni) Browicz,×Malosorbus,florentina,(Zuccagni) Browicz,,
172114,Malus florentina,×Tormimalus florentina (Zuccagni) Holub,×Tormimalus,florentina,(Zuccagni) Holub,,
195938442,Philautus petersi,"Ixalus petersi Boulenger, 1900",Ixalus,petersi,"Boulenger, 1900",,
63771213,Anthophora albosignata,"Podalirius albosignatus Friese, 1896",Podalirius,albosignatus,"Friese, 1896",,
63771489,Anthophora altaica,"Megilla tersa Erichson, 1849",Megilla,tersa,"Erichson, 1849",,
63771489,Anthophora altaica,"Anthophora tersa Ponomareva, 1978",Anthophora,tersa,"Ponomareva, 1978",,
63771852,Anthophora cincrea,"Podalirius cincreus Friese, 1896",Podalirius,cincreus,"Friese, 1896",,
63771852,Anthophora cincrea,"Anthophora cincreus (Friese, 1896) [orth var.]",Anthophora,cincreus,"(Friese, 1896) [orth var.]",,
63774145,Anthophora ireos,"Anthophora lepida Eversmann, 1846",Anthophora,lepida,"Eversmann, 1846",,
63823158,Anthophora monacha,"Megilla monacha Erichson, 1849",Megilla,monacha,"Erichson, 1849",,
63781807,Anthophora mucida,"Anthophora affinis Brullé, 1832",Anthophora,affinis,"Brullé, 1832",,
63781807,Anthophora mucida,"Anthophora biciliata Lepeletier, 1841",Anthophora,biciliata,"Lepeletier, 1841",,
63778760,Anthophora salviae,"Anthophora crinipes Smith, 1854",Anthophora,crinipes,"Smith, 1854",,
63778760,Anthophora salviae,"Lasius salviae Panzer,1804",Lasius,salviae,"Panzer,1804",,
64176810,Platanthera zothecina,Limnorchis zothecina (Higgins & S.L. Welsh) W.A. Weber,Limnorchis,zothecina,(Higgins & S.L. Welsh) W.A. Weber,,
64176842,Eulophia ecristata,Pteroglossaspis  ecristata  (Fernald) Rolfe,Pteroglossaspis ,ecristata ,(Fernald) Rolfe,,
64177031,Triphora amazonica,Triphora latifolia  G. M. Luer,Triphora,latifolia ,G. M. Luer,,
49829872,Anablepsoides monticola,"Rivulus monticola Staeck & Schindler, 1997",Rivulus,monticola,"Staeck & Schindler, 1997",,
64692124,Hemibrycon decurrens,"Bryconamericus decurrens Eigenmann, 1913",Bryconamericus,decurrens,"Eigenmann, 1913",,
49830265,Astroblepus vaillanti,"Arges vaillanti Regan, 1904",Arges,vaillanti,"Regan, 1904",,
64685600,Daector gerringi,"Thalassophryne gerringi Rendahl, 1941",Thalassophryne,gerringi,"Rendahl, 1941",,
64685765,Daector quadrizonatus,"Thalassophryne quadrizonatus Eigenmann, 1922",Thalassophryne,quadrizonatus,"Eigenmann, 1922",,
64688911,Argopleura conventus,"Bryconamericus conventus Eigenmann, 1913",Bryconamericus,conventus,"Eigenmann, 1913",,
64694097,Priapichthys nigroventralis,"Gambusia nigroventralis Eigenmann & Henn, 1912",Gambusia,nigroventralis,"Eigenmann & Henn, 1912",,
64694097,Priapichthys nigroventralis,"Alloheterandria nigroventralis (Eigenmann & Henn, 1912)",Alloheterandria,nigroventralis,"(Eigenmann & Henn, 1912)",,
64694097,Priapichthys nigroventralis,"Gambusia caudovittata Regan, 1913",Gambusia,caudovittata,"Regan, 1913",,
64791111,Plagioscion magdalenae,"Sciaena magdalenae Steindachner, 1878",Sciaena,magdalenae,"Steindachner, 1878",,
64791207,Cetopsis jurubidae,"Pseudocetopsis jurubidae Fowler, 1944",Pseudocetopsis,jurubidae,"Fowler, 1944",,
64792624,Rhadinoloricaria listrorhinos,"Apistoloricaria listrorhinos Nijssen &amp; Isbrücker, 1988",Apistoloricaria,listrorhinos,"Nijssen &amp; Isbrücker, 1988",,
64792637,Spatuloricaria curvispina,"Loricaria curvispina Dahl, 1942",Loricaria,curvispina,"Dahl, 1942",,
64792645,Sturisoma caquetae,"Sturisomatichthys caquetae (Fowler, 1945)",Sturisomatichthys,caquetae,"(Fowler, 1945)",,
64792645,Sturisoma caquetae,"Harttia caquetae Fowler, 1945",Harttia,caquetae,"Fowler, 1945",,
64946854,Spermacoce divaricata,Borreria ericifolia Hook.f.,Borreria,ericifolia,Hook.f.,,
64948241,Spermacoce suberecta,Borreria suberecta Hook.f.,Borreria,suberecta,Hook.f.,,
177699,Anixa carbonaria,"Helicostyla carbonaria (Sowerby, 1842)",Helicostyla,carbonaria,"(Sowerby, 1842)",,
65281250,Pachycerianthus solitarius,"Tubularia solitaria Rapp, 1829",Tubularia,solitaria,"Rapp, 1829",,
65281250,Pachycerianthus solitarius,"Cerianthus solitarius (Rapp, 1829)",Cerianthus,solitarius,"(Rapp, 1829)",,
103081991,Parastephanauge paxi,"Paractinia striata (Risso, 1826)",Paractinia,striata,"(Risso, 1826)",,
65476625,Parazoanthus anguicomus,"Palythoa anguicoma Norman, 1869",Palythoa,anguicoma,"Norman, 1869",,
189035,Pomacea reyrei,"Ampullaria reyrei Cousin, 1887",Ampullaria,reyrei,"Cousin, 1887",,
65524346,Zoosphaerium anomalum,"Sphaerotherium anomalum de Saussure & Zehntner, 1902",Sphaerotherium,anomalum,"de Saussure & Zehntner, 1902",,
65524405,Zoosphaerium coquerelianum,"Zoosphaerium amittum Chamberlin, 1921",Zoosphaerium,amittum,"Chamberlin, 1921",,
65524405,Zoosphaerium coquerelianum,"Heligmasoma errans Chamberlin, 1921",Heligmasoma,errans,"Chamberlin, 1921",,
65524405,Zoosphaerium coquerelianum,"Sphaerotherium coquerelianum de Saussure & Zehntner, 1897",Sphaerotherium,coquerelianum,"de Saussure & Zehntner, 1897",,
65524318,Zoosphaerium actaeon,"Zephronia actaeon White, 1859",Zephronia,actaeon,"White, 1859",,
65524339,Zoosphaerium anale,"Sphaerotherium anale de Saussure & Zehntner, 1897",Sphaerotherium,anale,"de Saussure & Zehntner, 1897",,
65524395,Zoosphaerium campanulatum,"Sphaerotherium campanulatum de Saussure & Zehntner, 1897",Sphaerotherium,campanulatum,"de Saussure & Zehntner, 1897",,
65524422,Zoosphaerium crassum,"Sphaerotherium crassum Butler, 1878",Sphaerotherium,crassum,"Butler, 1878",,
65524439,Zoosphaerium elegans,"Sphaerotherium elegans Lenz, 1881",Sphaerotherium,elegans,"Lenz, 1881",,
65524513,Zoosphaerium glabrum,"Sphaerotherium glabrum Butler, 1873",Sphaerotherium,glabrum,"Butler, 1873",,
65524565,Zoosphaerium hippocastanum,"Sphaerotherium hippocastanum (Gervais, 1847)",Sphaerotherium,hippocastanum,"(Gervais, 1847)",,
65524565,Zoosphaerium hippocastanum,"Zephronia hippocastanum Gervais, 1847",Zephronia,hippocastanum,"Gervais, 1847",,
65524619,Zoosphaerium immane,"Sphaerotherium immane Karsch, 1881",Sphaerotherium,immane,"Karsch, 1881",,
65524687,Zoosphaerium lambertoni,"Sphaerotherium lambertoni Brolemann, 1922",Sphaerotherium,lambertoni,"Brolemann, 1922",,
65524694,Zoosphaerium lamprinum,"Sphaerotherium lamprinum Butler, 1878",Sphaerotherium,lamprinum,"Butler, 1878",,
65524704,Zoosphaerium latum,"Sphaerotherium latum Butler, 1872",Sphaerotherium,latum,"Butler, 1872",,
65525487,Zoosphaerium reflexum,"Sphaerotherium reflexum Brolemann, 1922",Sphaerotherium,reflexum,"Brolemann, 1922",,
65525554,Zoosphaerium reticulatum,"Sphaerotherium reticulatum Butler, 1878",Sphaerotherium,reticulatum,"Butler, 1878",,
65525721,Zoosphaerium sakanum,"Sphaerotherium sakanum Attems, 1910",Sphaerotherium,sakanum,"Attems, 1910",,
65525928,Zoosphaerium stigmaticum,"Sphaerotherium stigmaticum Butler, 1873",Sphaerotherium,stigmaticum,"Butler, 1873",,
65526069,Zoosphaerium testaceum,"Julus testacea Olivier, 1792",Julus,testacea,"Olivier, 1792",,
65526069,Zoosphaerium testaceum,"Sphaerotherium testaceum (Olivier, 1792)",Sphaerotherium,testaceum,"(Olivier, 1792)",,
65526069,Zoosphaerium testaceum,"Sphaerotherium testaceus (Olivier, 1792)",Sphaerotherium,testaceus,"(Olivier, 1792)",,
65526069,Zoosphaerium testaceum,"Zephronia testacea (Olivier, 1792)",Zephronia,testacea,"(Olivier, 1792)",,
65526069,Zoosphaerium testaceum,"Julus testaceus Olivier, 1792",Julus,testaceus,"Olivier, 1792",,
66080120,Atractus favae,"Calamaria favae Filippi, 1840",Calamaria,favae,"Filippi, 1840",,
66082511,Loxopholis caparensis,"Leposoma caparensis Esqueda, 2005",Leposoma,caparensis,"Esqueda, 2005",,
66096919,Afroaster chimanimaniensis,Aster chimanimaniensis W.Lippert,Aster,chimanimaniensis,W.Lippert,,
66191090,Ancyla nigricornis,"Ancyla  nitida var. nigricornis Friese, 1902",Ancyla ,nitida,,variety,"Friese, 1902"
66276445,Andrena gredana,"Andrena gelriae ssp. gredana Warncke, 1975",Andrena,gelriae,,subspecies,"Warncke, 1975"
64791043,Andinoacara sapayensis,"Aequidens sapayensis (Regan, 1903)",Aequidens,sapayensis,"(Regan, 1903)",,
64791043,Andinoacara sapayensis,"Acara sapayensis Regan, 1903",Acara,sapayensis,"Regan, 1903",,
167766,Parastremma album,"Parastremma alba Dahl, 1960",Parastremma,alba,"Dahl, 1960",,
66599736,Astroblepus regani,"Arges regani Pellegrin, 1909",Arges,regani,"Pellegrin, 1909",,
66600487,Astroblepus whymperi,"Arges whymperi Boulenger, 1890",Arges,whymperi,"Boulenger, 1890",,
66601812,Cordylancistrus platycephalus,"Hemiancistrus platycephalus (Boulenger, 1898)",Hemiancistrus,platycephalus,"(Boulenger, 1898)",,
66601812,Cordylancistrus platycephalus,"Chaetostomus platycephalus Boulenger, 1898",Chaetostomus,platycephalus,"Boulenger, 1898",,
66630789,Pomacea cornucopia,"Ampullaria cornucopia Reeve, 1856",Ampullaria,cornucopia,"Reeve, 1856",,
66630916,Pomacea martinezi,"Ampullaria martinezi Hidalgo, 1866",Ampullaria,martinezi,"Hidalgo, 1866",,
66630926,Pomacea modesta,"Ampullaria modesta Busch, 1859",Ampullaria,modesta,"Busch, 1859",,
66631163,Pomacea puntaplaya,"Ampullaria puntaplaya Cousin, 1887",Ampullaria,puntaplaya,"Cousin, 1887",,
66638750,Pomacea tenuissima,"Ampullaria tenuissima Jousseaume, 1894",Ampullaria,tenuissima,"Jousseaume, 1894",,
66813463,Juglans mexicana,Juglans hirsuta W.E.Manning,Juglans,hirsuta,W.E.Manning,,
158946,Euthore dorada,"Cora dorada Bick &amp; Bick, 1991",Cora,dorada,"Bick &amp; Bick, 1991",,
67359364,Neoromicia robertsi,"Neoromicia  melckorum  Bates et al., 2006",Neoromicia ,melckorum ,"Bates et al., 2006",,
67359364,Neoromicia robertsi,"Neoromicia capensis  Goodman, 2011",Neoromicia,capensis ,"Goodman, 2011",,
178343,Riama inanis,"Proctoporus inanis Doan & Schargel, 2003",Proctoporus,inanis,"Doan & Schargel, 2003",,
184105,Rena affinis,"Glauconia affinis (Boulenger, 1984)",Glauconia,affinis,"(Boulenger, 1984)",,
184105,Rena affinis,"Leptotyphlops affinis (Boulenger, 1984)",Leptotyphlops,affinis,"(Boulenger, 1984)",,
184105,Rena affinis,"Stenostoma affine Boulenger, 1884",Stenostoma,affine,"Boulenger, 1884",,
67513553,Magnolia macrocarpa,Talauma macrocarpa Zucc.,Talauma,macrocarpa,Zucc.,,
67609326,Anolis deltae,"Dactyloa deltae (Williams, 1974)",Dactyloa,deltae,"(Williams, 1974)",,
41006,Hippocampus guttulatus,"Hippocampus hippocampus ssp. microcoronatus Slastenenko, 1938",Hippocampus,hippocampus,,subspecies,"Slastenenko, 1938"
41006,Hippocampus guttulatus,"Hippocampus hippocampus ssp. microstephanus Slastenenko, 1937",Hippocampus,hippocampus,,subspecies,"Slastenenko, 1937"
41006,Hippocampus guttulatus,"Hippocampus longirostris Schinz, 1822",Hippocampus,longirostris,"Schinz, 1822",,
41006,Hippocampus guttulatus,"Hippocampus filamentosus Duméril, 187O",Hippocampus,filamentosus,"Duméril, 187O",,
41006,Hippocampus guttulatus,"Hippocampus ramulosus Leach in Leach & Nodder, 1814",Hippocampus,ramulosus,"Leach in Leach & Nodder, 1814",,
10069,Hippocampus hippocampus,"Hippocampus vulgaris Cloquet, 1821",Hippocampus,vulgaris,"Cloquet, 1821",,
10069,Hippocampus hippocampus,"Hippocampus antiquorum Leach, 1814",Hippocampus,antiquorum,"Leach, 1814",,
10069,Hippocampus hippocampus,"Hippocampus antiquus Risso, 1827",Hippocampus,antiquus,"Risso, 1827",,
10069,Hippocampus hippocampus,"Hippocampus brevirostris Schinz, 1822",Hippocampus,brevirostris,"Schinz, 1822",,
10069,Hippocampus hippocampus,"Gasterosteus equus Cabrera, Pérez & Haenseler, 1857",Gasterosteus,equus,"Cabrera, Pérez & Haenseler, 1857",,
10069,Hippocampus hippocampus,"Hippocampus heptagonus Rafinesque, 1810",Hippocampus,heptagonus,"Rafinesque, 1810",,
10069,Hippocampus hippocampus,"Syngnathus hippocampus Linnaeus, 1758",Syngnathus,hippocampus,"Linnaeus, 1758",,
10069,Hippocampus hippocampus,"Hippocampus pentagonus Rafinesque, 1810",Hippocampus,pentagonus,"Rafinesque, 1810",,
10069,Hippocampus hippocampus,"Hippocampus europaeus Ginsburg, 1933",Hippocampus,europaeus,"Ginsburg, 1933",,
65134998,Aeoliscus punctulatus,"Centriscus punctulatus (Bianconi, 1854)",Centriscus,punctulatus,"(Bianconi, 1854)",,
65134998,Aeoliscus punctulatus,"Amphisyle brevispina Peters, 1855",Amphisyle,brevispina,"Peters, 1855",,
65134998,Aeoliscus punctulatus,"Amphisile punctata Kner, 1860",Amphisile,punctata,"Kner, 1860",,
65134998,Aeoliscus punctulatus,"Aeoliscus punctatus Kner, 1860",Aeoliscus,punctatus,"Kner, 1860",,
65134998,Aeoliscus punctulatus,"Amphisile punctulata Bianconi, 1854",Amphisile,punctulata,"Bianconi, 1854",,
65135062,Aeoliscus strigatus,"Centriscus strigatus (Günther, 1861)",Centriscus,strigatus,"(Günther, 1861)",,
65135062,Aeoliscus strigatus,"Amphisile strigata Günther, 1861",Amphisile,strigata,"Günther, 1861",,
65350111,Centriscus cristatus,"Amphisile cristata De Vis, 1885",Amphisile,cristata,"De Vis, 1885",,
168479,Microphis dunckeri,"Doryichthys dunckeri Prashad & Mukerji, 1929",Doryichthys,dunckeri,"Prashad & Mukerji, 1929",,
13392,Microphis spinachioides,"Doryichthys spinachioides Duncker, 1915",Doryichthys,spinachioides,"Duncker, 1915",,
183461,Syngnathus carinatus,"Siphostoma carinatum Gilbert, 1892",Siphostoma,carinatum,"Gilbert, 1892",,
154617,Bryx veleronis,"Bryx clarionensis Fritzsche, 1980",Bryx,clarionensis,"Fritzsche, 1980",,
20318,Solegnathus spinosissimus,"Solegnathus robustus Whitley, 1941 ssp. naso",Solegnathus,robustus,"Whitley, 1941",subspecies,
20318,Solegnathus spinosissimus,"Solegnathus fasciatus Günther, 1880",Solegnathus,fasciatus,"Günther, 1880",,
20314,Solegnathus dunckeri,"Runcinatus dunckeri (Whitley, 1927)",Runcinatus,dunckeri,"(Whitley, 1927)",,
20316,Solegnathus lettiensis,"Solenognathus   guentheri Duncker, 1915",Solenognathus  ,guentheri,"Duncker, 1915",,
20316,Solegnathus lettiensis,"Solegnathus  guentheri Duncker, 1915",Solegnathus ,guentheri,"Duncker, 1915",,
20315,Solegnathus hardwickii,"Solegnathus polyprion Bleeker, 1853",Solegnathus,polyprion,"Bleeker, 1853",,
20315,Solegnathus hardwickii,"Syngnathus hardwickii Gray, 1830",Syngnathus,hardwickii,"Gray, 1830",,
20315,Solegnathus hardwickii,"Solenognathus asperrimus Philippi, 1896",Solenognathus,asperrimus,"Philippi, 1896",,
13391,Microphis caudocarinatus,"Doryichthys caudocarinatus Weber, 1907",Doryichthys,caudocarinatus,"Weber, 1907",,
65374464,Siokunichthys southwelli,"Urocampus southwelli Duncker, 1910",Urocampus,southwelli,"Duncker, 1910",,
65403235,Microphis jagorii,"Oostethus jagorii (Peters, 1868)",Oostethus,jagorii,"(Peters, 1868)",,
