assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
68369432,68369199,Melogale cucphuongensis,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,MUSTELIDAE,Melogale,cucphuongensis,,,,"Nadler, Streicher, Stefen, Schwierz &amp; Roos, 2011",Data Deficient,,3.1,Unknown,Global
68608866,42703,Apristurus bucephalus,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,PENTANCHIDAE,Apristurus,bucephalus,,,,"White, Last &amp; Pogonoski, 2008",Data Deficient,,3.1,Unknown,Global
68609457,41721,Asymbolus funebris,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,PENTANCHIDAE,Asymbolus,funebris,,,,"Compagno, Stevens &amp; Last, 1999",Data Deficient,,3.1,Unknown,Global
68610162,161434,Atelomycterus marnkalha,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,SCYLIORHINIDAE,Atelomycterus,marnkalha,,,,"Jacobsen &amp; Bennett, 2007",Data Deficient,,3.1,Unknown,Global
68610422,161387,Bathyraja ishiharai,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,ARHYNCHOBATIDAE,Bathyraja,ishiharai,,,,"Stehmann, 2005",Data Deficient,,3.1,Unknown,Global
68610885,44171,Bythaelurus incanus,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,PENTANCHIDAE,Bythaelurus,incanus,,,,"Last &amp; Stevens, 2008",Data Deficient,,3.1,Unknown,Global
68615179,195485,Centrophorus westraliensis,ANIMALIA,CHORDATA,SQUALIFORMES,CHONDRICHTHYES,CENTROPHORIDAE,Centrophorus,westraliensis,,,,"White, Ebert &amp; Compagno, 2008",Data Deficient,,3.1,Unknown,Global
68615996,174145,Cephaloscyllium cooki,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,SCYLIORHINIDAE,Cephaloscyllium,cooki,,,,"Last, Séret &amp; White, 2008",Data Deficient,,3.1,Unknown,Global
68616304,181361,Cephaloscyllium signourum,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,SCYLIORHINIDAE,Cephaloscyllium,signourum,,,,"Last, Séret &amp; White, 2008",Data Deficient,,3.1,Unknown,Global
68616428,42710,Cephaloscyllium speccum,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,SCYLIORHINIDAE,Cephaloscyllium,speccum,,,,"Last, Séret &amp; White, 2008",Data Deficient,,3.1,Unknown,Global
68616652,42709,Cephaloscyllium zebrum,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,SCYLIORHINIDAE,Cephaloscyllium,zebrum,,,,"Last &amp; White, 2008",Data Deficient,,3.1,Unknown,Global
68617985,161321,Cirrhigaleus australis,ANIMALIA,CHORDATA,SQUALIFORMES,CHONDRICHTHYES,SQUALIDAE,Cirrhigaleus,australis,,,,"White, Last &amp; Stevens, 2007",Data Deficient,,3.1,Unknown,Global
68619789,195443,Dentiraja flindersi,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,RAJIDAE,Dentiraja,flindersi,,,,Last &amp; Gledhill 2008,Data Deficient,,3.1,Unknown,Global
68620876,195447,Dentiraja falloarga,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,RAJIDAE,Dentiraja,falloarga,,,,"(Last, 2008)",Data Deficient,,3.1,Unknown,Global
68621398,195450,Dipturus melanospilus,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,RAJIDAE,Dipturus,melanospilus,,,,"Last, White &amp; Pogonoski, 2008",Data Deficient,,3.1,Unknown,Global
68621739,195452,Dipturus queenslandicus,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,RAJIDAE,Dipturus,queenslandicus,,,,"Last, White &amp; Pogonoski, 2008",Data Deficient,,3.1,Unknown,Global
68622003,41802,Echinorhinus cookei,ANIMALIA,CHORDATA,SQUALIFORMES,CHONDRICHTHYES,ECHINORHINIDAE,Echinorhinus,cookei,,,,"Pietschmann, 1928",Data Deficient,,3.1,Unknown,Global
68622235,161649,Etmopterus brachyurus,ANIMALIA,CHORDATA,SQUALIFORMES,CHONDRICHTHYES,ETMOPTERIDAE,Etmopterus,brachyurus,,,,"Smith &amp; Radcliffe, 1912",Data Deficient,,3.1,Unknown,Global
68622705,161407,Etmopterus molleri,ANIMALIA,CHORDATA,SQUALIFORMES,CHONDRICHTHYES,ETMOPTERIDAE,Etmopterus,molleri,,,,"(Whitley, 1939)",Data Deficient,,3.1,Unknown,Global
68622840,124696811,Etmopterus unicolor,ANIMALIA,CHORDATA,SQUALIFORMES,CHONDRICHTHYES,ETMOPTERIDAE,Etmopterus,unicolor,,,,"(Engelhardt, 1912)",Data Deficient,,3.1,Unknown,Global
68623469,42711,Figaro striatus,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,PENTANCHIDAE,Figaro,striatus,,,,"Gledhill, Last &amp; White, 2008",Data Deficient,,3.1,Unknown,Global
68623691,41812,Galeus gracilis,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,PENTANCHIDAE,Galeus,gracilis,,,,"Compagno &amp; Stevens, 1993",Data Deficient,,3.1,Unknown,Global
68630579,161390,Insentiraja laxipella,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,ARHYNCHOBATIDAE,Insentiraja,laxipella,,,,"(Yearsley &amp; Last, 1992)",Data Deficient,,3.1,Unknown,Global
68631044,195457,Irolita westraliensis,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,ARHYNCHOBATIDAE,Irolita,westraliensis,,,,"Last &amp; Gledhill, 2008",Data Deficient,,3.1,Unknown,Global
68634512,195426,Mustelus walkeri,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,TRIAKIDAE,Mustelus,walkeri,,,,"White &amp; Last, 2008",Data Deficient,,3.1,Unknown,Global
68636829,195463,Neotrygon ningalooensis,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,DASYATIDAE,Neotrygon,ningalooensis,,,,"Last, White &amp; Puckridge, 2010",Data Deficient,,3.1,Unknown,Global
68637248,161647,Notoraja hirticauda,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,ARHYNCHOBATIDAE,Notoraja,hirticauda,,,,"Last &amp; McEachran, 2006",Data Deficient,,3.1,Unknown,Global
68637419,161559,Notoraja ochroderma,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,ARHYNCHOBATIDAE,Notoraja,ochroderma,,,,"McEachran &amp; Last, 1994",Data Deficient,,3.1,Unknown,Global
68639415,195439,Orectolobus reticulatus,ANIMALIA,CHORDATA,ORECTOLOBIFORMES,CHONDRICHTHYES,ORECTOLOBIDAE,Orectolobus,reticulatus,,,,"Last, Pogonoski &amp; White, 2008",Data Deficient,,3.1,Unknown,Global
68639837,195440,Parascyllium elongatum,ANIMALIA,CHORDATA,ORECTOLOBIFORMES,CHONDRICHTHYES,PARASCYLLIIDAE,Parascyllium,elongatum,,,,"Last &amp; Stevens, 2008",Data Deficient,,3.1,Unknown,Global
68640026,41843,Parascyllium sparsimaculatum,ANIMALIA,CHORDATA,ORECTOLOBIFORMES,CHONDRICHTHYES,PARASCYLLIIDAE,Parascyllium,sparsimaculatum,,,,"Goto &amp; Last, 2002",Data Deficient,,3.1,Unknown,Global
68640323,195471,Pavoraja arenaria,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,ARHYNCHOBATIDAE,Pavoraja,arenaria,,,,"Last, Mallick &amp; Yearsley, 2008",Data Deficient,,3.1,Unknown,Global
68642171,161530,Rhinoptera neglecta,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,RHINOPTERIDAE,Rhinoptera,neglecta,,,,"Ogilby, 1912",Data Deficient,,3.1,Unknown,Global
68643273,41855,Scymnodalatias albicauda,ANIMALIA,CHORDATA,SQUALIFORMES,CHONDRICHTHYES,SOMNIOSIDAE,Scymnodalatias,albicauda,,,,"Taniuchi &amp; Garrick,1986",Data Deficient,,3.1,Unknown,Global
68643492,195478,Sinobatis caerulea,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,ANACANTHOBATIDAE,Sinobatis,caerulea,,,,"Last &amp; Séret, 2008",Data Deficient,,3.1,Unknown,Global
68643584,195479,Sinobatis filicauda,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,ANACANTHOBATIDAE,Sinobatis,filicauda,,,,"Last &amp; Séret, 2008",Data Deficient,,3.1,Unknown,Global
68644334,158616,Squalus altipinnis,ANIMALIA,CHORDATA,SQUALIFORMES,CHONDRICHTHYES,SQUALIDAE,Squalus,altipinnis,,,,"Last, White &amp; Stevens, 2007",Data Deficient,,3.1,Unknown,Global
68783115,18907453,Dasyatis tortonesei,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,DASYATIDAE,Dasyatis,tortonesei,,,,"Capape, 1977",Data Deficient,,3.1,Unknown,Global
68911252,68911249,Camellia hongiaoensis,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,THEACEAE,Camellia,hongiaoensis,,,,Orel &amp; Curry,Data Deficient,,3.1,Unknown,Global
68933802,68923643,Andrena notata,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,notata,,,,"Warncke, 1968",Data Deficient,,3.1,Unknown,Global & Europe
68933819,68923623,Andrena pauxilla,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,pauxilla,,,,"Stöckhert, 1935",Data Deficient,,3.1,Unknown,Global & Europe
68965383,68965062,Andrena dourada,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,dourada,,,,"Kratochwil &amp; Scheuchl, 2013",Data Deficient,,3.1,Unknown,Global & Europe
69010439,2539,Balistes vetula,ANIMALIA,CHORDATA,TETRAODONTIFORMES,ACTINOPTERYGII,BALISTIDAE,Balistes,vetula,,,,"Linnaeus, 1758",Data Deficient,,3.1,Unknown,Europe
69010894,199413,Gnathophis codoniphorus,ANIMALIA,CHORDATA,ANGUILLIFORMES,ACTINOPTERYGII,CONGRIDAE,Gnathophis,codoniphorus,,,,"Maul, 1972",Data Deficient,,3.1,Unknown,Global & Europe
69011704,199360,Paraconger macrops,ANIMALIA,CHORDATA,ANGUILLIFORMES,ACTINOPTERYGII,CONGRIDAE,Paraconger,macrops,,,,"(Günther, 1870)",Data Deficient,,3.1,Unknown,Global & Europe
69011791,199161,Pseudophichthys splendens,ANIMALIA,CHORDATA,ANGUILLIFORMES,ACTINOPTERYGII,CONGRIDAE,Pseudophichthys,splendens,,,,"(Lea, 1913)",Data Deficient,,3.1,Unknown,Europe
69012239,21110389,Apletodon pellegrini,ANIMALIA,CHORDATA,GOBIESOCIFORMES,ACTINOPTERYGII,GOBIESOCIDAE,Apletodon,pellegrini,,,,"(Chabanaud, 1925)",Data Deficient,,3.1,Unknown,Europe
69012395,60470344,Diplecogaster ctenocrypta,ANIMALIA,CHORDATA,GOBIESOCIFORMES,ACTINOPTERYGII,GOBIESOCIDAE,Diplecogaster,ctenocrypta,,,,"Briggs, 1955",Data Deficient,,3.1,Unknown,Europe
69012692,67963793,Coryphaenoides thelestomus,ANIMALIA,CHORDATA,GADIFORMES,ACTINOPTERYGII,MACROURIDAE,Coryphaenoides,thelestomus,,,,"Maul, 1951",Data Deficient,,3.1,Unknown,Global & Europe
69012867,60470467,Gadomus arcuatus,ANIMALIA,CHORDATA,GADIFORMES,ACTINOPTERYGII,MACROURIDAE,Gadomus,arcuatus,,,,"(Goode &amp; Bean, 1886)",Data Deficient,,3.1,Unknown,Europe
69012896,190126,Gadomus dispar,ANIMALIA,CHORDATA,GADIFORMES,ACTINOPTERYGII,MACROURIDAE,Gadomus,dispar,,,,"(Vaillant, 1888)",Data Deficient,,3.1,Unknown,Europe
69012913,190338,Nezumia longebarbata,ANIMALIA,CHORDATA,GADIFORMES,ACTINOPTERYGII,MACROURIDAE,Nezumia,longebarbata,,,,"(Roule &amp; Angel, 1933)",Data Deficient,,3.1,Unknown,Europe
69013168,195708,Gymnothorax bacalladoi,ANIMALIA,CHORDATA,ANGUILLIFORMES,ACTINOPTERYGII,MURAENIDAE,Gymnothorax,bacalladoi,,,,"Böhlke &amp; Brito, 1987",Data Deficient,,3.1,Unknown,Europe
69013409,190318,Gymnothorax polygonius,ANIMALIA,CHORDATA,ANGUILLIFORMES,ACTINOPTERYGII,MURAENIDAE,Gymnothorax,polygonius,,,,"Poey, 1875",Data Deficient,,3.1,Unknown,Europe
69013563,195805,Gymnothorax vicinus,ANIMALIA,CHORDATA,ANGUILLIFORMES,ACTINOPTERYGII,MURAENIDAE,Gymnothorax,vicinus,,,,"(Castelnau, 1855)",Data Deficient,,3.1,Unknown,Europe
69014385,60485860,Uncisudis longirostra,ANIMALIA,CHORDATA,AULOPIFORMES,ACTINOPTERYGII,PARALEPIDIDAE,Uncisudis,longirostra,,,,"Maul, 1956",Data Deficient,,3.1,Unknown,Europe
69014762,155125,Scorpaena azorica,ANIMALIA,CHORDATA,SCORPAENIFORMES,ACTINOPTERYGII,SCORPAENIDAE,Scorpaena,azorica,,,,"Eschmeyer, 1969",Data Deficient,,3.1,Unknown,Global & Europe
69014986,15622789,Scorpaena laevis,ANIMALIA,CHORDATA,SCORPAENIFORMES,ACTINOPTERYGII,SCORPAENIDAE,Scorpaena,laevis,,,,"Troschel, 1866",Data Deficient,,3.1,Unknown,Europe
69015328,21132668,Trachinus pellegrini,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,TRACHINIDAE,Trachinus,pellegrini,,,,"Cadenat, 1937",Data Deficient,,3.1,Unknown,Europe
69047375,19218731,Ulmus minor,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,ULMACEAE,Ulmus,minor,,,,Mill.,Data Deficient,,3.1,Unknown,Global
69130373,69128212,Gunnellichthys grandoculis,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,MICRODESMIDAE,Gunnellichthys,grandoculis,,,,"(Kendall &amp; Goldsborough, 1911)",Data Deficient,,3.1,Unknown,Global
69130418,69130281,Parioglossus verticalis,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,MICRODESMIDAE,Parioglossus,verticalis,,,,"Rennis &amp; Hoese, 1985",Data Deficient,,3.1,Unknown,Global
69183234,69181472,Ptereleotris lineopinnis,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,MICRODESMIDAE,Ptereleotris,lineopinnis,,,,"(Fowler, 1935)",Data Deficient,,3.1,Unknown,Global
69260705,19198540,Nomada jaramensis,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,jaramensis,,,,"Dusmet &amp; Alonso, 1913",Data Deficient,,3.1,Unknown,Global & Europe
69263627,19199948,Megachile fuerteventurae,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MEGACHILIDAE,Megachile,fuerteventurae,,,,"(Tkalců, 1993)",Data Deficient,,3.1,Unknown,Global & Europe
69263868,19199320,Megachile giraudi,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MEGACHILIDAE,Megachile,giraudi,,,,"Gerstäcker, 1869",Data Deficient,,3.1,Unknown,Global & Europe
69264218,19198691,Megachile rhodosiaca,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MEGACHILIDAE,Megachile,rhodosiaca,,,,"Rebmann, 1972",Data Deficient,,3.1,Unknown,"Global, Europe & Mediterranean"
69264500,19199721,Megachile hungarica,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MEGACHILIDAE,Megachile,hungarica,,,,"Mocsáry, 1877",Data Deficient,,3.1,Unknown,Global & Europe
69317983,44393008,Aeranthes carnosa,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Aeranthes,carnosa,,,,"Toill.-Gen., Ursch & Bosser",Data Deficient,,3.1,Unknown,Global
69322344,69322338,Cyphostemma auriculatum,PLANTAE,TRACHEOPHYTA,VITALES,MAGNOLIOPSIDA,VITACEAE,Cyphostemma,auriculatum,,,,(Roxb.) P.Singh &amp; B.V.Shetty,Data Deficient,,3.1,Unknown,Global
69370631,47944018,Mecynodes angulosus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Mecynodes,angulosus,,,,"(Harold, 1869)",Data Deficient,,3.1,Unknown,Mediterranean
69424717,16759357,Rypticus randalli,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SERRANIDAE,Rypticus,randalli,,,,"Courtenay, 1967",Data Deficient,,3.1,Unknown,Gulf of Mexico
69444954,53753301,Chriolepis bilix,ANIMALIA,CHORDATA,GOBIIFORMES,ACTINOPTERYGII,GOBIIDAE,Chriolepis,bilix,,,,"Hastings &amp; Findley, 2013",Data Deficient,,3.1,Unknown,Gulf of Mexico
69481687,185909,Varicus marilynae,ANIMALIA,CHORDATA,GOBIIFORMES,ACTINOPTERYGII,GOBIIDAE,Varicus,marilynae,,,,"Gilmore, 1979",Data Deficient,,3.1,Unknown,Gulf of Mexico
69522812,190409,Mugil liza,ANIMALIA,CHORDATA,MUGILIFORMES,ACTINOPTERYGII,MUGILIDAE,Mugil,liza,,,,"Valenciennes, 1836",Data Deficient,,3.1,Unknown,Gulf of Mexico
69523720,192945,Mugil trichodon,ANIMALIA,CHORDATA,MUGILIFORMES,ACTINOPTERYGII,MUGILIDAE,Mugil,trichodon,,,,"Poey, 1875",Data Deficient,,3.1,Unknown,Gulf of Mexico
69563680,47149703,Hypoplectrus maculiferus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SERRANIDAE,Hypoplectrus,maculiferus,,,,"Poey, 1871",Data Deficient,,3.1,Unknown,Gulf of Mexico
69592417,69587773,Plectranthias fijiensis,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,ANTHIADIDAE,Plectranthias,fijiensis,,,,"Raj &amp; Seeto, 1983",Data Deficient,,3.1,Unknown,Global
69592824,69591923,Pseudanthias xanthomaculatus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,ANTHIADIDAE,Pseudanthias,xanthomaculatus,,,,"(Fourmanoir &amp; Rivaton, 1979)",Data Deficient,,3.1,Unknown,Global
69633028,69622798,Stagnicola apicina,ANIMALIA,MOLLUSCA,HYGROPHILA,GASTROPODA,LYMNAEIDAE,Stagnicola,apicina,,,,"(Lea, 1838)",Data Deficient,,3.1,Unknown,Global
69633053,69623056,Stagnicola walkeriana,ANIMALIA,MOLLUSCA,HYGROPHILA,GASTROPODA,LYMNAEIDAE,Stagnicola,walkeriana,,,,"Baker, 1926",Data Deficient,,3.1,Unknown,Global
69633073,69624007,Physa sibirica,ANIMALIA,MOLLUSCA,HYGROPHILA,GASTROPODA,PHYSIDAE,Physa,sibirica,,,,"Westerlund, 1876",Data Deficient,,3.1,Unknown,Global
69633093,69624206,Physella hordacea,ANIMALIA,MOLLUSCA,HYGROPHILA,GASTROPODA,PHYSIDAE,Physella,hordacea,,,,"(Lea, 1864)",Data Deficient,,3.1,Decreasing,Global
69633108,69624521,Physella parkeri,ANIMALIA,MOLLUSCA,HYGROPHILA,GASTROPODA,PHYSIDAE,Physella,parkeri,,,,"(Currier, 1881)",Data Deficient,,3.1,Unknown,Global
69633118,69624546,Physella vinosa,ANIMALIA,MOLLUSCA,HYGROPHILA,GASTROPODA,PHYSIDAE,Physella,vinosa,,,,"(Gould, 1847)",Data Deficient,,3.1,Unknown,Global
69633128,69624615,Physella winnipegensis,ANIMALIA,MOLLUSCA,HYGROPHILA,GASTROPODA,PHYSIDAE,Physella,winnipegensis,,,,"Pip, 2004",Data Deficient,,3.1,Decreasing,Global
69633173,69626410,Planorbella binneyi,ANIMALIA,MOLLUSCA,HYGROPHILA,GASTROPODA,PLANORBIDAE,Planorbella,binneyi,,,,"(Tryon, 1867)",Data Deficient,,3.1,Decreasing,Global
69633183,69626431,Planorbella occidentalis,ANIMALIA,MOLLUSCA,HYGROPHILA,GASTROPODA,PLANORBIDAE,Planorbella,occidentalis,,,,"(Cooper, 1870)",Data Deficient,,3.1,Unknown,Global
69633253,69632213,Valvata perdepressa,ANIMALIA,MOLLUSCA,ALLOGASTROPODA,GASTROPODA,VALVATIDAE,Valvata,perdepressa,,,,"Walker, 1906",Data Deficient,,3.1,Decreasing,Global
69633258,69632260,Valvata winnebagoensis,ANIMALIA,MOLLUSCA,ALLOGASTROPODA,GASTROPODA,VALVATIDAE,Valvata,winnebagoensis,,,,"Baker, 1928",Data Deficient,,3.1,Unknown,Global
69633268,69632382,Campeloma milesi,ANIMALIA,MOLLUSCA,ARCHITAENIOGLOSSA,GASTROPODA,VIVIPARIDAE,Campeloma,milesi,,,,"(Lea, 1863)",Data Deficient,,3.1,Unknown,Global
69638393,69638285,Chorthippus smardai,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,ACRIDIDAE,Chorthippus,smardai,,,,"Chládek, 2014",Data Deficient,,3.1,Unknown,Global & Europe
69642261,69642258,Coracinotus presai,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Coracinotus,presai,,,,"Barranco &amp; Gómez, 2014",Data Deficient,,3.1,Unknown,"Global, Europe & Mediterranean"
69651237,186043,Parrella macropteryx,ANIMALIA,CHORDATA,GOBIIFORMES,ACTINOPTERYGII,GOBIIDAE,Parrella,macropteryx,,,,"Ginsburg, 1939",Data Deficient,,3.1,Unknown,Gulf of Mexico
69667807,68412973,Lluciapomaresius eclipticus,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Lluciapomaresius,eclipticus,,,,"(Barat, 2004)",Data Deficient,,3.1,Unknown,"Global, Europe & Mediterranean"
69668040,68464919,Pycnogaster cucullatus,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Pycnogaster,cucullatus,,,,"(Charpentier, 1825)",Data Deficient,,3.1,Unknown,"Global, Europe & Mediterranean"
69669866,68379896,Euryparyphes bolivarii,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,PAMPHAGIDAE,Euryparyphes,bolivarii,,,,"(Stål, 1876)",Data Deficient,,3.1,Unknown,Europe
69673547,68458373,Poecilimon nonveilleri,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Poecilimon,nonveilleri,,,,"Ingrisch &amp; Pavicevic, 2010",Data Deficient,,3.1,Unknown,Global & Europe
69680357,68380319,Gampsocleis sedakovii,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Gampsocleis,sedakovii,,,,"(Fischer von Waldheim, 1846)",Data Deficient,,3.1,Unknown,Europe
69681546,69681526,Gryllomorpha cretensis,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,GRYLLIDAE,Gryllomorpha,cretensis,,,,"Ramme, 1927",Data Deficient,,3.1,Unknown,"Global, Europe & Mediterranean"
69732454,69727585,Callitriche fassettii,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,PLANTAGINACEAE,Callitriche,fassettii,,,,Schotsman,Data Deficient,,3.1,Unknown,Global
69732469,69728164,Callitriche stenoptera,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,PLANTAGINACEAE,Callitriche,stenoptera,,,,Lansdown,Data Deficient,,3.1,Unknown,Global
69742704,69739731,Allomicrodesmus dorotheae,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,XENISTHMIDAE,Allomicrodesmus,dorotheae,,,,"Schultz, 1966",Data Deficient,,3.1,Unknown,Global
69742709,69739816,Paraxenisthmus cerberusi,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,XENISTHMIDAE,Paraxenisthmus,cerberusi,,,,"Winterbottom &amp; Gill, 2006",Data Deficient,,3.1,Unknown,Global
69742724,69740648,Xenisthmus chapmani,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,XENISTHMIDAE,Xenisthmus,chapmani,,,,"(Schultz, 1966)",Data Deficient,,3.1,Unknown,Global
69742759,69741251,Arnoglossus nigrifrons,ANIMALIA,CHORDATA,PLEURONECTIFORMES,ACTINOPTERYGII,BOTHIDAE,Arnoglossus,nigrifrons,,,,"Amaoka &amp; Mihara, 2000",Data Deficient,,3.1,Unknown,Global
69745320,69743867,Engyprosopon hureaui,ANIMALIA,CHORDATA,PLEURONECTIFORMES,ACTINOPTERYGII,BOTHIDAE,Engyprosopon,hureaui,,,,"Quéro &amp; Golani, 1990",Data Deficient,,3.1,Unknown,Global
69745325,69743871,Engyprosopon longipelvis,ANIMALIA,CHORDATA,PLEURONECTIFORMES,ACTINOPTERYGII,BOTHIDAE,Engyprosopon,longipelvis,,,,"Amaoka, 1969",Data Deficient,,3.1,Unknown,Global
69745365,69744273,Engyprosopon vanuatuensis,ANIMALIA,CHORDATA,PLEURONECTIFORMES,ACTINOPTERYGII,BOTHIDAE,Engyprosopon,vanuatuensis,,,,"Amaoka &amp; Séret, 2005",Data Deficient,,3.1,Unknown,Global
69782047,69779572,Aseraggodes auroculus,ANIMALIA,CHORDATA,PLEURONECTIFORMES,ACTINOPTERYGII,SOLEIDAE,Aseraggodes,auroculus,,,,"Randall, 2005",Data Deficient,,3.1,Unknown,Global
69782062,69779647,Aseraggodes cyclurus,ANIMALIA,CHORDATA,PLEURONECTIFORMES,ACTINOPTERYGII,SOLEIDAE,Aseraggodes,cyclurus,,,,"Randall, 2005",Data Deficient,,3.1,Unknown,Global
69782067,69779662,Aseraggodes firmisquamis,ANIMALIA,CHORDATA,PLEURONECTIFORMES,ACTINOPTERYGII,SOLEIDAE,Aseraggodes,firmisquamis,,,,"Randall &amp; Bartsch, 2005",Data Deficient,,3.1,Unknown,Global
69782072,69779925,Aseraggodes heraldi,ANIMALIA,CHORDATA,PLEURONECTIFORMES,ACTINOPTERYGII,SOLEIDAE,Aseraggodes,heraldi,,,,"Randall &amp; Bartsch, 2005",Data Deficient,,3.1,Unknown,Global
69782077,69779937,Aseraggodes holcomi,ANIMALIA,CHORDATA,PLEURONECTIFORMES,ACTINOPTERYGII,SOLEIDAE,Aseraggodes,holcomi,,,,"Randall, 2002",Data Deficient,,3.1,Unknown,Global
69782082,69779969,Aseraggodes lateralis,ANIMALIA,CHORDATA,PLEURONECTIFORMES,ACTINOPTERYGII,SOLEIDAE,Aseraggodes,lateralis,,,,"Randall, 2005",Data Deficient,,3.1,Unknown,Global
69782087,69779983,Aseraggodes magnoculus,ANIMALIA,CHORDATA,PLEURONECTIFORMES,ACTINOPTERYGII,SOLEIDAE,Aseraggodes,magnoculus,,,,"Randall, 2005",Data Deficient,,3.1,Unknown,Global
69782097,69780099,Aseraggodes ramsaii,ANIMALIA,CHORDATA,PLEURONECTIFORMES,ACTINOPTERYGII,SOLEIDAE,Aseraggodes,ramsaii,,,,"(Ogilby, 1889)",Data Deficient,,3.1,Unknown,Global
69800867,69790220,Rogadius mcgroutheri,ANIMALIA,CHORDATA,SCORPAENIFORMES,ACTINOPTERYGII,PLATYCEPHALIDAE,Rogadius,mcgroutheri,,,,"Imamura, 2007",Data Deficient,,3.1,Unknown,Global
